,sim_content,sin_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,stop_word_ratio,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,is_mail,comment_duplication,classifier_val
0,0.37224946226079064,0.2803547428657369,3.057751278918627,0.0833333333333333,3,6.612096440953884,4.0,0,0.0,8.750085808490386,1.0,1,0,0,0,0.0,1
1,0.3542547935400563,0.34160356600890823,2.41094662751904,0.0,1,4.897796176568602,1.0,0,0.0,15.380143695738832,2.0,0,0,0,0,0.7150920231517411,0
2,0.4877517126479737,0.3149664192802475,1.5781916968974787,0.0,1,3.791177848480098,0.0,0,0.0,14.181022254195351,0.0,0,0,0,0,0.0,0
3,0.46809500326625064,0.3681932348821452,2.3289757694870814,0.0,1,5.041487739320155,0.0,0,0.0909090909090909,13.636652311654853,2.0,0,0,0,0,0.0,0
4,0.36619102221711264,0.25806126318515515,2.2389865551620343,0.0,1,5.174157980483642,4.0,0,0.0,13.529500390639997,0.0,1,1,0,0,0.0,0
5,0.35525855169990955,0.19838254909156797,1.5781916968974787,0.0,1,4.060599244061724,0.0,1,0.0,13.407411056684811,0.0,0,0,0,0,0.0,0
6,0.4559556219822209,0.33040520436800536,2.3289757694870814,0.0909090909090909,1,5.321114237687992,0.0,0,0.0909090909090909,13.044569132819037,4.0,0,0,0,0,0.0,1
7,0.4552188149149117,0.18013382216657264,1.3630699522746974,0.0,1,3.392006543529445,0.0,0,0.16819047619047692,11.795068573985924,0.0,0,0,0,0,0.0,0
8,0.3714195108931662,0.26274475360254784,1.3630699522746974,0.0,2,3.9044624185856667,1.0,0,0.0,11.566522179064787,0.0,0,0,0,0,0.0,0
9,0.34883598173329255,0.28932664288136906,1.5781916968974787,0.0,1,3.848830989409324,4.0,0,0.0,11.408963351079857,1.0,0,0,0,0,0.0,1
10,0.5185349318342568,0.400767147224871,3.1317391325847916,0.1111111111111111,4,6.29584086868354,0.0,0,0.1153846153846153,11.399987439219244,4.0,0,0,0,0,0.0,0
11,0.5502462155088187,0.35376932346104667,3.232444841795873,0.1111111111111111,3,6.612096440953884,3.0,1,0.0,11.130550478707367,3.0,0,0,0,0,0.0,0
12,0.5398034740715069,0.4558356436552765,3.232444841795873,0.1111111111111111,4,6.612096440953884,2.0,0,0.0625,11.031767523108433,2.0,0,0,0,0,0.0,1
13,0.27707612979705676,0.2529160962470065,1.5781916968974787,0.0,1,4.156865939120399,0.0,0,0.0,11.018857154839298,1.0,0,0,0,0,0.0,1
14,0.41917401253855685,0.2812828971096451,1.9003576164128004,0.0,1,4.493597520941664,0.0,0,0.0,11.012659962123259,0.0,0,0,0,0,0.0,0
15,0.27707612979705676,0.158571358354337,0.6873083347992307,0.0,1,2.6139650121201354,0.0,0,0.0,10.956275725972368,0.0,0,0,0,0,0.0,0
