com,sim_content,sin_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,stop_word_ratio,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,is_mail,comment_duplication,classifier_val 
UgwwAVaK_Hq0AFFTY3R4AaABAg,0.16328566416106544,0.2096985683671068,17,0.0,1,95,0,0,0.0,308.98333333333335,1,0,0,0,0,0,0
Ugy4xb0xTRwrLG_5AW94AaABAg,0.2761610200712056,0.3175854420641402,23,0.04347826086956519,2,134,0,0,0.0,308.9,1,0,0,0,0,0,0
UgzMPFSN4d0KlCN2nz94AaABAg,0.1546566189218898,0.23088289760387354,14,0.0,1,77,0,0,0.0,306.7,0,0,0,0,0,0,0
Ugx39RmRGmbCKN7A2Np4AaABAg,0.17022044121933533,0.2592952562466317,9,0.0,1,46,0,0,0.0,305.6166666666667,1,0,0,0,0,0,0
Ugx99N5s0FrjSUdBkBR4AaABAg,0.08539498615574133,0.15014639348551498,7,0.0,1,30,0,0,0.14285714285714285,305.06666666666666,2,0,0,0,0,0,0
UgyRkNZcQePt703xtaB4AaABAg,0.26179436819015384,0.3247642454529886,10,0.0,2,53,1,0,0.1,305.05,1,0,0,0,0,0,0
UgzYb7-TjJ6jd5cDNmV4AaABAg,0.24536945071888414,0.30946192070808076,7,0.0,1,45,0,1,0.0,304.3666666666667,0,0,0,0,0,0.0,0
Ugylr0-Yhspvl3xBJ7F4AaABAg,0.17599145719192777,0.18065594560895007,6,0.0,1,39,0,0,0.16666666666666666,303.28333333333336,0,0,0,0,0,0.0,0
UgwCLL7mr86AsFte27B4AaABAg,0.21586880550989407,0.23879411621932795,15,0.06666666666666665,1,86,0,0,0.0,302.8,1,0,0,0,0,0.029857574948508634,0
UgyUAJM0zSU_lGUcH8d4AaABAg,0.18857638346046135,0.2541314620873694,7,0.0,1,31,0,0,0.14285714285714285,301.46666666666664,0,0,0,0,0,0,0
UgzBZUyrGUkS3iGwoR94AaABAg,0.2538739067863133,0.3102586850810879,17,0.0,1,86,3,0,0.0,298.8,2,0,0,0,0,0.0,0
Ugyhnq0PPQS8UZ1lt1d4AaABAg,0.39035922444832233,0.39614399846421894,14,0.0,4,77,0,1,0.0,298.48333333333335,0,0,0,0,0,0,0
UgzFunSmFMvC3_Y_ZnN4AaABAg,0.20923131717649254,0.2520540307464498,4,0.0,1,23,0,0,0.25,298.43333333333334,1,0,0,0,0,0,0
Ugyc2tCSxyvX-aY8yTd4AaABAg,0.06589182059299072,0.1802629025548858,4,0.0,1,19,0,1,0.25,298.21666666666664,1,0,0,0,0,0,0
UgzYq6NWQKtfMm2wBw54AaABAg,0.19111611370348355,0.2715564105916871,5,0.0,1,24,0,0,0.0,297.01666666666665,0,0,0,0,0,0,0
UgyXWYfJiACYYfRejcp4AaABAg,0.3172054778731329,0.3619367301713251,14,0.0,2,73,0,0,0.0,295.4,1,0,0,0,0,0,0
UgyluDLkLcplkdmCkjN4AaABAg,0.15054891637192871,0.1895624638308557,7,0.0,1,39,0,1,0.14285714285714285,295.03333333333336,0,0,0,0,0,0,0
UgwJt1SsZnq-2qsYFm54AaABAg,0.2569457997706167,0.3478148051489119,10,0.09999999999999998,1,49,0,1,0.2,294.98333333333335,2,0,0,0,0,0,0
UgzZTb5Cv1SdQb7sr0h4AaABAg,0.2026292845008408,0.2717001024320397,12,0.0,1,64,0,1,0.0,294.8666666666667,0,0,0,0,0,0,0
UgzlrZx6nurK2Fia9H54AaABAg,0.18423562716371444,0.23795407668401206,9,0.0,1,51,0,0,0.0,294.3333333333333,0,0,0,0,0,0.029857574948508634,0
UgzYV3z-_ninQ-NvCHd4AaABAg,0.22335450792927958,0.24943388606216466,28,0.0714285714285714,1,158,3,0,0.03571428571428571,294.31666666666666,3,0,0,0,0,0,0
Ugy5SdSd04RfZqzCBgh4AaABAg,0.2464639124280948,0.2908788499111871,10,0.0,1,49,0,0,0.0,293.3833333333333,0,0,0,0,0,0,0
Ugw3vKaczu_clmXqeH94AaABAg,0.2908976360436673,0.3739073641204686,9,0.0,1,57,0,0,0.0,292.6333333333333,1,0,0,0,0,0,0
UgyX9toW3dxXCoLYcNR4AaABAg,0.14207676635670594,0.2174241588992146,9,0.0,1,46,0,0,0.1111111111111111,292.26666666666665,0,0,0,0,0,0,0
UgxdAoeqjpmRT28JNcp4AaABAg,0.1306837169640269,0.173080217357263,5,0.0,1,23,0,0,0.0,291.95,0,0,0,0,0,0,0
UgytVp0xYa8gPdcvOlV4AaABAg,0.09306087411355296,0.2041316637481282,7,0.1428571428571429,1,34,0,1,0.0,291.3666666666667,0,0,0,0,0,0,0
UgxfZtjbOgQ5rMCIbm54AaABAg,0.23836477901734082,0.2574423240680012,4,0.0,1,28,0,0,0.0,289.8333333333333,0,0,0,0,0,0,0
UgxzUMcfpgEsvfsNEGB4AaABAg,0.49950994064324017,0.5139283327229871,38,0.052631578947368474,3,217,2,1,0.05263157894736842,289.15,4,0,0,0,0,0,0
Ugwlvx8_052-DGJ0axl4AaABAg,0.1647472016081104,0.17384078538127148,23,0.08695652173913049,1,114,5,0,0.08695652173913043,288.85,2,0,0,0,0,0,0
UgxxzGWJUHzUvIq7opR4AaABAg,0.148537192793781,0.22529517348913003,5,0.0,1,28,0,0,0.2,288.6666666666667,0,0,0,0,0,0,0
UgyTVsDnn1DPm9knNnV4AaABAg,0.32707957494387885,0.35435834893896934,26,0.038461538461538436,3,160,1,0,0.0,288.6666666666667,5,0,0,0,0,0,0
Ugyfff71vA6uxNWItOV4AaABAg,0.045465755415013076,0.10356045761708971,5,0.0,1,21,0,0,0.0,287.95,1,0,0,0,0,0,0
UgxawN_9yQ-mxmwaMqd4AaABAg,0.17220880603524905,0.2986984240396067,13,0.0,2,71,0,0,0.07692307692307693,287.01666666666665,2,0,0,0,0,0,0
Ugz8AQdLN-sEDK5DqqR4AaABAg,0.2141451853480199,0.2484809605464524,20,0.09999999999999998,1,118,0,0,0.0,285.8833333333333,2,0,0,0,0,0,0
UgzBbdHzORKqdVJm1nt4AaABAg,0.09936162309662196,0.16999914828353083,6,0.0,1,22,0,0,0.0,285.6333333333333,2,0,0,0,0,0,0
Ugwc-4tKOajkaSeLLch4AaABAg,0.016537547042696926,0.023056177073332847,2,0.0,1,8,0,0,0.0,285.6,0,0,0,0,0,0,0
Ugzw7LpCBsJse_tqfCB4AaABAg,0.1143811071556886,0.1462811424753335,6,0.0,1,27,0,0,0.16666666666666666,285.3,0,0,0,0,0,0,0
UgyOYV-BpItZK_OsNA94AaABAg,0.3086287657327376,0.28682561866715023,4,0.0,1,30,0,1,0.0,284.8666666666667,0,0,0,0,0,0,0
UgwYRZEqPOkqLA8TQol4AaABAg,0.07256246516282404,0.07989030994096141,4,0.0,1,18,0,0,0.25,283.48333333333335,0,0,0,0,0,0,0
Ugy04EzPPcLpGI7WCJF4AaABAg,0.15986228034882588,0.2774447238159127,9,0.0,1,42,0,0,0.0,283.03333333333336,2,0,0,0,0,0,0
UgyUYpBaweU7r_Jq_ih4AaABAg,0.21255820604136083,0.281738155300258,8,0.0,1,35,0,0,0.125,282.03333333333336,0,0,0,0,0,0,0
UgyA9h7xP4o6adlJsph4AaABAg,0.3560424407008007,0.28797648343431165,8,0.0,1,47,0,0,0.0,281.35,0,0,0,0,0,0,0
UgwRUIw2Mk2oatJ0ZS14AaABAg,0.1741156850551647,0.2840615084414694,9,0.0,1,52,0,0,0.0,280.96666666666664,0,0,0,0,0,0,0
UgxVOh7HWMyyjALN-2R4AaABAg,0.06460359064564757,0.1158995795209987,3,0.0,1,16,0,0,0.0,280.68333333333334,0,0,0,0,0,0,0
Ugy9QX2Ee1IUyMuIE0R4AaABAg,0.3923791340859052,0.38701714229821194,15,0.0,1,95,0,0,0.0,279.5,1,0,0,0,0,0,0
UgzL_QbdGGuJ4EzVDMd4AaABAg,0.08584911359293794,0.15326734973584272,6,0.0,1,24,0,0,0.16666666666666666,278.0833333333333,0,0,0,0,0,0,0
UgxyZMSRSHXeBTytjGB4AaABAg,0.22010105608086938,0.2463386283419447,10,0.0,1,62,0,0,0.1,277.8666666666667,0,0,0,0,0,0,0
UgwESjnHE_5MvpPaDmR4AaABAg,0.20792417157314563,0.28307060703029274,17,0.0,2,79,0,0,0.0,277.01666666666665,2,0,0,0,0,0,0
UgxDyxnR8ceAs8y5vkJ4AaABAg,0.3609845524960003,0.2405492662687558,8,0.0,1,37,0,1,0.0,276.3666666666667,1,0,0,0,0,0,0
UgxpxTp0VL4fyhwgvpJ4AaABAg,0.17943031105089893,0.24865507543364998,7,0.0,1,41,1,0,0.14285714285714285,275.43333333333334,2,0,0,0,0,0,0
UgwcOuF6Dw0VnzoA-xN4AaABAg,0.35108784750051464,0.3513400640068561,14,0.0714285714285714,1,84,3,0,0.0,274.18333333333334,2,0,0,0,0,0,0
UgwhRMuUU3fQxvSsKzV4AaABAg,0.2653726440322802,0.31239084884999585,6,0.0,1,36,0,0,0.16666666666666666,274.1,1,0,0,0,0,0,0
Ugz99fmU4aSfRjlteXx4AaABAg,0.3201335681705634,0.33747099129003166,15,0.1333333333333333,1,90,0,0,0.0,273.3333333333333,1,0,0,0,0,0,0
Ugw9PwUGA2ICciKN6U14AaABAg,0.008865810713677435,0.02023997981146204,7,0.1428571428571429,2,25,0,0,0.0,272.98333333333335,0,0,0,0,0,0,0
UgxVgoFb9MyowjdMCL54AaABAg,0.20037841284310262,0.1583673741567563,5,0.0,1,28,0,0,0.2,272.85,0,0,0,0,0,0,0
Ugz9MfL0c7xgbxHgyC14AaABAg,0.2506700578435722,0.2398911981561721,9,0.0,1,58,0,0,0.1111111111111111,272.28333333333336,0,0,0,0,0,0,0
UgwPCBKE2xn6VjbRkth4AaABAg,0.20100015848678512,0.24092721240665746,5,0.0,1,26,0,0,0.0,271.51666666666665,0,0,0,0,0,0,0
Ugz956_0vmXA7qbQild4AaABAg,0.09410459454030128,0.11356864401945203,4,0.0,1,19,0,0,0.0,270.76666666666665,1,0,0,0,0,0,0
UgyBUrpES97uPiAOfGp4AaABAg,0.1597781813552406,0.24232292827895452,13,0.07692307692307687,1,58,1,0,0.0,269.21666666666664,2,0,0,0,0,0,0
UgwHh62nd-5vploEkAJ4AaABAg,0.18359261282659217,0.24120603743422442,6,0.0,1,31,0,1,0.0,268.68333333333334,1,0,0,0,0,0,0
Ugy4rQzHy1CmcLyFuJ94AaABAg,0.31556478200789356,0.3999108888733577,13,0.0,1,82,0,1,0.07692307692307693,268.45,1,0,0,0,0,0,0
Ugx_bp04eSEuvNw4DWJ4AaABAg,0.38649250249859357,0.3378218142123772,7,0.0,2,40,0,1,0.14285714285714285,267.8666666666667,1,0,0,0,0,0,0
UgzoXgSrE4v6CcHy9Nt4AaABAg,0.3379214497552856,0.4409668848898121,25,0.12,3,137,0,1,0.08,267.6,3,0,0,0,0,0,0
Ugz8XDW5ki7xbAaPS0t4AaABAg,0.15013926230780195,0.25086941317064826,5,0.0,1,28,0,1,0.6,267.21666666666664,0,0,0,0,0,0.0,0
UgxhF83rDdjO1-F514F4AaABAg,0.1534344967053073,0.21158019986991747,4,0.0,1,18,0,0,0.0,266.8833333333333,0,0,0,0,0,0,0
UgwYUUEOUmhnUB8pvTN4AaABAg,0.15296454028394033,0.20061192202253464,6,0.0,2,25,0,1,0.16666666666666666,266.73333333333335,0,0,0,0,0,0.0,0
UgxOzht2kHuIXIF-Wnx4AaABAg,0.08478345420322204,0.12276508353112785,5,0.0,1,27,0,0,0.0,266.7,0,0,0,0,0,0,0
UgyV_GWrgyiMw80vIZ54AaABAg,0.23864798206175375,0.28445589995232334,7,0.0,1,34,0,1,0.0,264.06666666666666,1,0,0,0,0,0,0
UgzmGu3V4Io_rlP4MNZ4AaABAg,0.26883008922913193,0.21506127117038598,8,0.0,1,38,0,0,0.0,264.0,0,0,0,0,0,0,0
UgwiKa0bIi7jqKpJfFN4AaABAg,0.21674932164323865,0.2111913580503654,23,0.04347826086956519,2,93,0,1,0.0,263.9166666666667,0,0,0,0,0,0,0
UgwzbIUj1rZqkhda1DF4AaABAg,0.25851197597873604,0.3822549399881321,11,0.0,1,63,2,0,0.09090909090909091,263.75,1,0,0,0,0,0,0
Ugz1ELZmOXNy6qxXdbF4AaABAg,0.2054083489767252,0.2512671364519435,9,0.0,1,52,0,0,0.0,263.1666666666667,0,0,0,0,0,0,0
UgxgIqyZmO5E4VdiIJ94AaABAg,0.2852105749899069,0.2350066666831201,6,0.0,1,29,0,0,0.0,262.95,1,0,0,0,0,0,0
UgzpbN42iI3MbMxo5Xh4AaABAg,0.08722821792831853,0.16806214003713052,4,0.0,1,23,0,1,0.0,260.1,1,0,0,0,0,0,0
UgybuCE7RcYK-TONYvN4AaABAg,0.09953432219462598,0.13539953634386792,4,0.0,1,24,0,0,0.0,259.8666666666667,1,0,0,0,0,0,0
Ugy3Mmp0MTEbNc9O51d4AaABAg,0.04907658488150214,0.09882924040764184,7,0.0,1,25,0,0,0.2857142857142857,258.68333333333334,1,0,0,0,0,0,0
UgxF0_yew_Xb5vMyGst4AaABAg,0.2266393369743058,0.3417140394884989,15,0.06666666666666665,1,82,0,1,0.0,258.8333333333333,3,0,0,0,0,0,0
UgzBE907PIVxYId0Gwd4AaABAg,0.20804735229524493,0.29041389758335406,5,0.0,1,30,0,1,0.0,257.96666666666664,0,0,0,0,0,0,0
UgzISFhbv_M_5DWshad4AaABAg,0.09348212694253456,0.21799689604892775,3,0.0,1,10,0,0,0.0,256.25,0,0,0,0,0,0,0
UgxaNQfSMs-eKde4dw54AaABAg,0.13494201587791133,0.2098654044256596,4,0.0,1,21,0,0,0.0,256.05,1,0,0,0,0,0,0
UgzAt07Pww6y4mMquu94AaABAg,0.18312256819546543,0.2087159778072909,10,0.0,1,58,1,0,0.0,255.38333333333333,0,0,0,0,0,0,0
Ugyig3P7TtIKqqmj4MR4AaABAg,0.12742701316331098,0.17411590169130667,6,0.0,1,27,0,0,0.0,254.8,0,0,0,0,0,0,0
Ugyn-NGe7bu8EeZ3gGx4AaABAg,0.08557272373121332,0.17198824715245736,5,0.0,1,21,0,0,0.0,255.16666666666666,1,0,0,0,0,0,0
UgzrqSrfm7k5adNeaRF4AaABAg,0.12943909839653078,0.23379684181345467,6,0.0,1,29,0,0,0.16666666666666666,254.23333333333332,1,0,0,0,0,0.07232612537370463,0
Ugw847vBjHFysnF6KjN4AaABAg,0.058927737509933784,0.10567126087223178,5,0.0,1,18,0,0,0.2,253.75,0,0,0,0,0,0.07232612537370463,0
Ugxjq27hQ3WcFOsge8B4AaABAg,0.13838248520753058,0.2732857354259243,10,0.0,1,52,0,0,0.0,253.45,0,0,0,0,0,0,0
UgyWhI3yed_LL30jF1h4AaABAg,0.3408306504011693,0.3242811950964437,16,0.0,1,96,0,1,0.0625,252.88333333333333,1,0,0,0,0,0,0
UgyUPQxjruA3-qXxTVx4AaABAg,0.3349994780434951,0.4238391170758686,16,0.0625,1,99,0,1,0.125,252.71666666666667,0,0,0,0,0,0,0
Ugz0Hm8uNKC6J-6FTep4AaABAg,0.16841995082198818,0.22043312843059104,7,0.0,1,33,0,0,0.14285714285714285,252.68333333333334,1,0,0,0,0,0,0
UgzELwzi8Gv8Z-xVPlJ4AaABAg,0.24886901954655277,0.2951975659632052,10,0.09999999999999998,1,59,0,0,0.0,251.95,3,0,0,0,0,0,1
Ugyhfe6Sv229UnwB7N14AaABAg,0.5020437624947418,0.5448907980731347,65,0.2153846153846154,5,377,0,1,0.015384615384615385,631.25,5,0,0,0,0,0,0
UgyqyJ_XdInOmfM98g14AaABAg,0.250123419723993,0.34136350186175696,27,0.11111111111111116,2,144,10,0,0.037037037037037035,250.26666666666668,6,0,0,0,0,0,0
UgxSc5DdhK-ECFo7xSV4AaABAg,0.15990535384998608,0.27623993369653815,5,0.0,1,26,0,0,0.0,249.41666666666666,1,0,0,0,0,0,0
UgwjVZbR64FWssZ_z014AaABAg,0.2989782567175488,0.2896206161555453,10,0.0,1,55,1,0,0.0,248.83333333333334,1,0,0,0,0,0.0,0
UgxqnGohiMEL3DqqTRt4AaABAg,0.2710461684399613,0.3332338827866261,9,0.0,1,48,0,0,0.0,248.4,2,0,0,0,0,0,0
Ugz84tIcQ0I-_2CkXaB4AaABAg,0.21237244843901854,0.2531049637895534,5,0.0,1,30,0,0,0.0,248.0,1,0,0,0,0,0.0,0
UgyvVKEw2rAhN7I-iSd4AaABAg,0.05933627200569764,0.17380743965749298,6,0.0,1,25,0,0,0.0,247.83333333333334,0,0,0,0,0,0,0
Ugy6lW18TG_sE9dv5k54AaABAg,0.18549309069731243,0.2227976795174559,7,0.0,1,29,0,0,0.0,247.78333333333333,1,0,0,0,0,0,0
Ugxy2ASiEI10WRn5uYh4AaABAg,0.11826212727955772,0.21175593585086597,7,0.0,1,29,0,1,0.0,246.55,2,0,0,0,0,0,0
Ugz2pMCuuzR9G-CEXkd4AaABAg,0.2609453848186904,0.3424494843151014,17,0.05882352941176472,1,90,0,0,0.058823529411764705,243.66666666666666,2,0,0,0,0,0,0
UgzBjP0DE8oJvD4HdF14AaABAg,0.0798232759098402,0.13318167608049075,5,0.0,1,20,0,0,0.0,243.46666666666667,0,0,0,0,0,0,0
UgxwKGgEtcPWGuH-eyJ4AaABAg,0.1986487617499817,0.26557995414959473,8,0.0,1,52,2,0,0.0,243.2,0,0,0,0,0,0,0
Ugw1TjtZ__ovG6DhnI54AaABAg,0.1707986928780491,0.19593260138657015,10,0.09999999999999998,1,63,0,1,0.0,242.86666666666667,1,0,0,0,0,0,0
UgwEjURv4-5wvjArvx94AaABAg,0.15623292045329062,0.23605269290081538,7,0.0,1,39,0,0,0.0,242.23333333333332,0,0,0,0,0,0,0
UgyMXzS1KlhRy9stQa94AaABAg,0.3291710589076584,0.3616870151626988,9,0.0,1,48,0,0,0.0,241.4,1,0,0,0,0,0.0,0
Ugwsg7KvLdqwN2U2YYB4AaABAg,0.17917145047959376,0.22064205167680076,9,0.0,1,50,1,1,0.1111111111111111,241.21666666666667,0,0,0,0,0,0,0
UgyRSwcQ0ltS9RqvHQ94AaABAg,0.28221477046961735,0.3263836137255698,15,0.0,1,94,1,0,0.13333333333333333,241.43333333333334,1,0,0,0,0,0,0
UgwmRrkgEK_QXTF8Vod4AaABAg,0.11665982379429393,0.15190632624204065,6,0.0,1,25,0,0,0.0,240.36666666666667,0,0,0,0,0,0,0
Ugy7HfrKf3PDuAKPU4F4AaABAg,0.21063839824837902,0.2509805671074141,7,0.0,1,37,0,0,0.0,240.3,2,0,0,0,0,0,0
UgyJzlnh0iTef_7GYVx4AaABAg,0.21595807657706867,0.23135832595675088,7,0.0,1,39,0,0,0.0,240.23333333333332,0,0,0,0,0,0,0
UgyTsydBq5fkeG078Dp4AaABAg,0.3319000756120911,0.35425358612431834,8,0.0,1,38,0,0,0.125,240.08333333333334,0,0,0,0,0,0,0
UgwUyBk-qKKrvEUCzTN4AaABAg,0.21303847159140077,0.2314163178366115,4,0.0,1,26,0,0,0.0,239.85,0,0,0,0,0,0.0,0
UgwDbVeTvwbT3dPToFF4AaABAg,0.07256246516282404,0.07989030994096141,4,0.0,1,18,0,0,0.25,238.7,0,0,0,0,0,0,0
UgwPjJ4KPUoq5PZc_pl4AaABAg,0.25163373402402534,0.36500498749347443,8,0.0,1,46,2,0,0.25,238.68333333333334,0,0,0,0,0,0,0
UgxSPP8blJ-HJQML0IJ4AaABAg,0.15103381688253156,0.17660153361219405,3,0.0,1,22,0,1,0.0,238.4,1,0,0,0,0,0,0
UgwWKw0SyQCUig59elt4AaABAg,0.2552202657444796,0.24411333941542424,8,0.0,1,37,0,0,0.125,237.65,0,0,0,0,0,0,0
UgxE8ynwJCUTIDGLVQZ4AaABAg,0.18178447180275056,0.2240548852397564,9,0.0,2,52,0,1,0.1111111111111111,237.56666666666666,0,0,0,0,0,0,0
UgwK4ErY-eEJ9-Y5fjF4AaABAg,0.16255767669399654,0.190420834886757,6,0.0,2,31,0,1,0.16666666666666666,237.43333333333334,0,0,0,0,0,0,0
Ugwv5uIS8GM4jTP0XZx4AaABAg,0.20884825379558006,0.3043724302492961,9,0.0,1,54,0,0,0.0,237.41666666666666,1,0,0,0,0,0,0
UgxINfD6PYUh8BurMBx4AaABAg,0.11250361605211522,0.1518879288588168,8,0.0,1,40,0,0,0.125,236.4,1,0,0,0,0,0,0
UgzF1hhPvG7WxOZVEz94AaABAg,0.19180714490676617,0.2826536871320364,14,0.0714285714285714,2,86,1,0,0.0,236.3,2,0,0,0,0,0,0
UgxLA4bYSI_DMt3TLo14AaABAg,0.17627988894775332,0.21351757050710246,26,0.0,6,180,9,1,0.0,235.23333333333332,3,1,1,0,0,0,1
UgxCdisApnhta2mkh394AaABAg,0.2382657678645394,0.31873164604440013,19,0.052631578947368474,3,88,0,0,0.10526315789473684,233.78333333333333,1,0,0,0,0,0,0
Ugyv-IUwR9JGHli1GD54AaABAg,0.21176229355395199,0.2672257956848712,9,0.0,1,50,0,0,0.0,233.35,0,0,0,0,0,0,0
Ugz1YS02pAlCxXIsT_Z4AaABAg,0.14485384956396785,0.23321741529925777,7,0.0,1,36,0,0,0.0,232.51666666666668,2,0,0,0,0,0,0
UgwRjepZsuFo-ZG24254AaABAg,0.14364925281067575,0.19969411996627434,5,0.0,1,29,1,0,0.0,231.68333333333334,2,0,0,0,0,0,0
UgyWbDUtRxc5b66ZErZ4AaABAg,0.3732290046799456,0.3532820134705783,23,0.08695652173913049,1,124,0,1,0.0,231.65,2,0,0,0,0,0,0
UgzZiCeQvRpv6I9igGJ4AaABAg,0.4058745297035406,0.4462529229222421,41,0.09756097560975607,1,229,4,0,0.07317073170731707,230.36666666666667,2,0,0,0,0,0,0
UgykoLJXzX5vgJxAMjV4AaABAg,0.27074836124426543,0.2979177756286633,9,0.11111111111111116,1,54,0,0,0.1111111111111111,229.13333333333333,2,0,0,0,0,0,0
UgwqoSZavSTG9MGuiN94AaABAg,0.1285522021488177,0.18359153138607268,13,0.23076923076923073,2,66,0,1,0.23076923076923078,228.68333333333334,0,0,0,0,0,0,0
UgxFtJf6L4_GGHyy3AZ4AaABAg,0.2079330750741902,0.2607407991782006,14,0.0714285714285714,1,82,0,0,0.07142857142857142,228.65,1,0,0,0,0,0,0
UgxYwhk2QnoJ4Jbx8TB4AaABAg,0.28679359430687507,0.32503226364347215,14,0.0,2,83,0,1,0.0,228.03333333333333,1,0,0,0,0,0,0
UgzpaO8cprwAx6WwH8l4AaABAg,0.16491058665963326,0.20045115025579205,7,0.0,1,32,0,0,0.0,227.7,0,0,0,0,0,0,0
Ugz8I_iEAuK0AjL4CEF4AaABAg,0.10394187760039908,0.19443657765505318,6,0.0,1,38,0,0,0.0,226.85,0,0,0,0,0,0.0,0
UgyVLGa8IssRVHxVJiF4AaABAg,0.3389917148706736,0.3587624200373576,11,0.0,1,71,0,1,0.09090909090909091,226.66666666666666,0,0,0,0,0,0,0
Ugw_zV6Zpcb9syX_AMV4AaABAg,0.16352374640786974,0.22487489138275665,14,0.2142857142857143,1,81,0,0,0.0,225.83333333333334,4,0,0,0,0,0.0,0
UgxJl5GJHt7DGljRHKV4AaABAg,0.16504432504430433,0.20700536721663254,8,0.0,1,44,0,0,0.125,225.1,0,0,0,0,0,0,0
Ugx2zQ-d4ZA_sSgd4q54AaABAg,0.13590487741975293,0.1927678413879422,6,0.0,1,28,0,0,0.0,224.38333333333333,0,0,0,0,0,0,0
UgyPJCkrpdOFayCmU4Z4AaABAg,0.302277063147968,0.37166945155031084,87,0.26436781609195403,8,555,41,0,0.022988505747126436,224.21666666666667,9,1,1,0,0,1.0000000000000002,1
Ugw8seCDkocTUkITEzZ4AaABAg,0.302277063147968,0.37166945155031084,87,0.26436781609195403,8,555,41,0,0.022988505747126436,224.13333333333333,9,1,1,0,0,1.0000000000000002,1
UgwCzyaAerbyRjqfU594AaABAg,0.15048118794049614,0.15181781570564346,10,0.0,2,51,0,1,0.0,224.1,1,0,0,0,0,0,0
UgyiDPqBYoVb2dzf_Wx4AaABAg,0.302277063147968,0.37166945155031084,87,0.26436781609195403,8,555,41,0,0.022988505747126436,223.98333333333332,9,1,1,0,0,1.0000000000000002,1
UgwGOuNxugpj3A7VvIR4AaABAg,0.302277063147968,0.37166945155031084,87,0.26436781609195403,8,555,41,0,0.022988505747126436,223.91666666666666,9,1,1,0,0,1.0000000000000002,1
Ugxpw6JA5SLTIdR9eBF4AaABAg,0.302277063147968,0.37166945155031084,87,0.26436781609195403,8,555,41,0,0.022988505747126436,223.83333333333334,9,1,1,0,0,1.0000000000000002,1
Ugw1CrRc39HrzSGVj3d4AaABAg,0.1607305797745747,0.2576769482175432,4,0.0,1,23,0,0,0.25,223.78333333333333,0,0,0,0,0,0,0
Ugy76-O4bciM71EP8ZV4AaABAg,0.302277063147968,0.37166945155031084,87,0.26436781609195403,8,555,41,0,0.022988505747126436,223.75,9,1,1,0,0,1.0000000000000002,1
UgzKjl8WieN_EChhEh54AaABAg,0.302277063147968,0.37166945155031084,87,0.26436781609195403,8,555,41,0,0.022988505747126436,223.68333333333334,9,1,1,0,0,1.0000000000000002,1
Ugxnz-WrGzNshG6rNAZ4AaABAg,0.302277063147968,0.37166945155031084,87,0.26436781609195403,8,555,41,0,0.022988505747126436,223.6,9,1,1,0,0,1.0000000000000002,1
UgzuuFo4KtC1pd_yV6Z4AaABAg,0.302277063147968,0.37166945155031084,87,0.26436781609195403,8,555,41,0,0.022988505747126436,223.45,9,1,1,0,0,1.0000000000000002,1
Ugy7oNq1Cs_LLjlyOm94AaABAg,0.302277063147968,0.37166945155031084,87,0.26436781609195403,8,555,41,0,0.022988505747126436,223.26666666666668,9,1,1,0,0,1.0000000000000002,1
UgyngMhBOXMMdCgywVF4AaABAg,0.324710571101741,0.3474850054394714,13,0.0,1,86,0,0,0.15384615384615385,223.16666666666666,0,0,0,0,0,0,0
Ugz8Yho9QxELv0BpfEd4AaABAg,0.3730158907132352,0.4159787604271106,27,0.03703703703703709,4,160,7,0,0.0,222.98333333333332,5,1,1,0,0,0.6028143515659128,1
Ugz_jWmQa0VyBtQlqDx4AaABAg,0.27181932145826226,0.31769481022780277,16,0.0625,2,104,7,0,0.0,222.26666666666668,3,1,1,0,0,1.0000000000000002,1
UgzbQ14xRL297P7Rp954AaABAg,0.27181932145826226,0.31769481022780277,16,0.0625,2,104,7,0,0.0,222.11666666666667,3,1,1,0,0,1.0000000000000002,1
UgzSvw-S4zjEqRpPbi94AaABAg,0.04642692075777211,0.11969438016407673,2,0.0,1,15,0,0,0.0,220.11666666666667,0,0,0,0,0,0,0
UgynOkyOYrXxLJDj0sJ4AaABAg,0.1932161339978118,0.2325762795168031,15,0.0,1,81,0,0,0.0,219.2,0,0,0,0,0,0.03187055524883884,0
UgxD_o8IYGfqGbjxhS14AaABAg,0.3304764952106696,0.3784146064731289,18,0.05555555555555558,1,115,2,0,0.0,218.28333333333333,2,0,0,0,0,0,0
UgwLgg1yOPCvLLfmi3Z4AaABAg,0.12825547404198748,0.17515800108114363,9,0.11111111111111116,1,45,0,0,0.0,217.75,1,0,0,0,0,0,0
UgwmIQ69ZdRuRQBkSNt4AaABAg,0.174180192391446,0.2452127164445416,15,0.06666666666666665,1,83,0,0,0.0,217.53333333333333,3,0,0,0,0,0,0
UgxDE3TbqWCzgjs9Vi54AaABAg,0.10491172064034036,0.18768005996291104,6,0.0,1,23,0,0,0.0,217.43333333333334,0,0,0,0,0,0,0
UgzMsF4iG7N0SGe3Mlx4AaABAg,0.19987169524007364,0.21627235554094965,7,0.0,1,44,0,0,0.0,216.7,0,0,0,0,0,0,0
