,sim_content,sim_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,comment_duplication,is_spam
6229,0.20739426623153515,0.27247702696348947,2.371394013994283,0.1578947368421053,1,4.804021044733257,0.0,0,37.516380508096994,0.0526315789473684,0,0,0,0.0,0
6230,0.2806295914760776,0.31708582132878105,2.652792475659107,0.0333333333333333,3,5.108366782589594,0.0,1,37.516380508096994,0.0333333333333333,0,0,0,0.0,0
6231,0.18810386067559665,0.22530501313632634,1.426888666448961,0.0,1,3.258096538021482,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6232,0.1341768143206761,0.18474949032750435,1.426888666448961,0.0,1,3.258096538021482,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6233,0.2348975516966092,0.2740436381075231,2.067766531677414,0.0,1,4.406719247264253,6.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6234,0.26004618619845155,0.33850237439387687,2.0078369533566427,0.0,1,4.127134385045092,1.0,0,37.516380508096994,0.0909090909090909,0,0,0,0.0,0
6235,0.36406339113630587,0.3849536189018306,2.7597482146679733,0.1666666666666666,1,5.108366782589594,4.0,0,37.516380508096994,0.0277777777777777,0,0,0,0.0,0
6236,0.37809605344359193,0.38238350017498124,2.0078369533566427,0.0,1,4.174387269895637,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6237,0.17878054076444153,0.18061735470325802,1.2493667550944338,0.0,1,2.995732273553991,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6238,0.23388427308958495,0.24865920880632358,1.426888666448961,0.0,2,3.6109179126442243,0.0,1,37.516380508096994,0.0,0,0,0,0.0,0
6239,0.05852130379140805,0.12927929588508888,1.7815818553180407,0.0,3,3.6635616461296463,0.0,1,37.516380508096994,0.125,0,0,0,0.0,0
6240,0.3029267428960363,0.36202474452504896,2.0078369533566427,0.0,1,4.290459441148391,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6241,0.16992143872462814,0.2314430160764316,1.9412710549028964,0.0999999999999999,1,3.9318256327243257,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6242,0.12552166479055946,0.17832905565530485,1.2493667550944338,0.0,2,3.1354942159291497,0.0,1,37.516380508096994,0.0,0,0,0,0.0,0
6243,0.2375566913846098,0.2652625598567801,1.6833866671013589,0.0,1,3.871201010907891,0.0,0,37.516380508096994,0.2857142857142857,0,0,0,0.0,0
6244,0.2351916067840045,0.2851020121584323,2.2603340426576115,0.0625,1,4.6913478822291435,0.0,0,37.516380508096994,0.0625,0,0,0,0.0,0
6245,0.2059332391936853,0.21723656872714053,2.1221975068919443,0.0769230769230768,3,4.30406509320417,0.0,1,37.516380508096994,0.0,0,0,0,0.0,0
6246,0.16740868338576936,0.22279846692361868,1.6833866671013589,0.2857142857142857,1,3.9318256327243257,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6247,0.135318233206694,0.13040649348924363,1.426888666448961,0.0,1,3.295836866004329,1.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6248,0.21001164980677095,0.1786720707822946,1.2493667550944338,0.0,1,2.70805020110221,1.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6249,0.2690220170161595,0.35599726949329513,1.7815818553180407,0.0,2,3.871201010907891,1.0,1,37.516380508096994,0.25,0,0,0,0.0,0
6250,0.1780480481865162,0.2884660360868788,1.011389276208988,0.0,1,3.1780538303479458,0.0,1,37.516380508096994,0.0,0,0,0,0.0,0
6251,0.1233087160378794,0.20309545678733135,1.011389276208988,0.0,1,2.70805020110221,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6252,0.12808819474419425,0.17122773159750232,1.011389276208988,0.0,2,2.9444389791664403,0.0,1,37.516380508096994,0.0,0,0,0,0.0,0
6253,0.2070079546419354,0.20500221649381395,1.8665493990914737,0.1111111111111111,1,4.007333185232471,0.0,0,37.516380508096994,0.0,0,0,0,0.0,0
6254,0.23762633162999344,0.32314747745665856,1.9412710549028964,0.0,3,3.9318256327243257,0.0,0,37.516380508096994,0.3,0,0,0,0.0,0
6255,0.28431000717129484,0.3430358949259942,2.4039818902358454,0.05,1,4.820281565605037,0.0,1,37.516380508096994,0.0,0,0,0,0.0,0
6256,0.17153844245950442,0.26130005204317797,1.6833866671013589,0.0,1,3.7612001156935624,0.0,1,37.516380508096994,0.0,0,0,0,0.0,0
6257,0.30580970067831886,0.26263477095865495,2.6909938581835635,0.1875,3,5.108366782589594,1.0,0,37.516380508096994,0.0,0,0,0,0.0,0
