cid,sim_content,sim_comment,word_count,duplicate_word_ratio,no_of_sentences,length_of_comment,num_of_punctuations,is_period_sequence,post_coment_gap,black_word_count,is_link,is_youtube_link,is_number,comment_duplication,is_spam 
Ugxl1KIILQe4cq1a2Rd4AaABAg,0.15727414119081276,0.15088080855441885,5,0.0,1,32,0,0,1231.0,0.0,0,0,0,0,0
UgwbYjWhddDRIiaWPPF4AaABAg,0.19308033488377932,0.26942573611364373,8,0.0,1,47,0,1,1171.0,0.125,0,0,0,0.05106869890569358,0
UgzNtR3ZSK8Niw6cL0x4AaABAg,0.08704397592132564,0.19763578858941414,7,0.0,1,40,0,0,1075.0,0.0,0,0,0,0.05106869890569358,0
UgzYLBQQO61HGEb8N1p4AaABAg,0.1393816658662164,0.14372464636852128,7,0.1428571428571429,1,46,0,0,883.0,0.0,0,0,0,0,1
UgynMXk5ymhF9SIUuMB4AaABAg,0.29187635715559873,0.3798922827732075,11,0.0,2,68,0,1,570.0,0.09090909090909091,0,0,0,0,0
Ugy769vKgLmxLndJ8sx4AaABAg,0.13354882624261993,0.18861285827288352,5,0.0,1,23,0,0,6192656.0,0.0,0,0,0,0,0
UgwIQMX2rs9U9qI06_N4AaABAg,0.15190529055637703,0.18695458070190543,6,0.0,1,34,0,0,5228561.0,0.0,0,0,0,0,0
UgwCIdg5Z-jirXS6Kgl4AaABAg,0.6300631668682084,0.6464844207221432,266,0.30827067669172936,12,1516,32,0,542467.0,0.14285714285714285,1,0,1,0,1
UgwZsA5gVoDLrZeMRBl4AaABAg,0.19462289109797382,0.2785834793258782,5,0.0,1,26,0,0,536147.0,0.4,0,0,0,0,0
UgxoAeJzzamd3kqBpiF4AaABAg,0.24292197607416596,0.26705727898057463,5,0.0,1,28,0,0,474871.0,0.0,0,0,0,0,0
UgzhuoMY1sduEDFhMUR4AaABAg,0.10883686898056838,0.18801899245608353,11,0.09090909090909094,1,55,0,0,469044.0,0.0,0,0,0,0,0
Ugw28zxbqUdVXr44Vl14AaABAg,0.2037927549926199,0.25913127546504544,7,0.0,1,35,0,0,467525.0,0.0,0,0,0,0,0
UgzktBpWcom6t3fXDbN4AaABAg,0.1484384497744191,0.09857691601143773,5,0.19999999999999996,1,21,0,0,464775.0,0.0,0,0,0,0,0
UgyG6JKLqM16YwgEO594AaABAg,0.08799961513438055,0.15381203189963485,7,0.1428571428571429,1,37,0,0,426473.0,0.0,0,0,0,0,0
Ugwj8hjhp0CiaZew_gR4AaABAg,0.15247528472607563,0.14394047204518728,12,0.0,1,66,2,0,411866.0,0.0,0,0,0,0,0
Ugzu9TcSOj39W0R_aal4AaABAg,0.15637506329681033,0.2630004939212197,8,0.0,1,38,1,0,347914.0,0.0,0,0,0,0,0
Ugzpx61JCUsUDIGd0AR4AaABAg,0.033761497242885845,0.14062701624632037,3,0.0,1,13,0,0,338571.0,0.0,0,0,0,0,0
UgyRCGHEEpxUtIcD_Fl4AaABAg,0.34070846907380004,0.3389067827025358,13,0.0,2,72,0,1,304925.0,0.0,0,0,0,0,0
UgzLtRzPXwPCPuuz_9V4AaABAg,0.1290361075906395,0.16718956344427321,13,0.0,3,79,4,1,276523.0,0.07692307692307693,1,1,0,0,1
UgyVGI56dK81gIt0LHZ4AaABAg,0.11251672540409237,0.1492417305379174,14,0.0,3,83,4,1,274641.0,0.07142857142857142,1,1,0,0,1
Ugy_M1JykbCXNevIYkZ4AaABAg,0.09232264063896714,0.13989580401566093,5,0.0,2,28,0,0,264527.0,0.0,0,0,0,0,0
UgxMDy1xBt999QBUbAJ4AaABAg,0.23651673902576853,0.2645635399067112,19,0.052631578947368474,1,118,0,1,261775.0,0.10526315789473684,0,0,0,0,0
UgyY7aP_Z__JbJx9U2J4AaABAg,0.20260019164484327,0.2810440344213684,24,0.20833333333333337,1,138,7,0,224689.0,0.0,0,0,0,0,0
Ugw-0g4iDGY560eNpkR4AaABAg,0.1715956031309747,0.178381472076682,6,0.0,1,33,0,0,222893.0,0.0,0,0,0,0,0
Ugyvw6GsyEPNrY_tqZN4AaABAg,0.24595448406593212,0.27976339020671703,14,0.0714285714285714,2,75,0,1,222548.0,0.0,0,0,0,0.0,0
UgxkenXtcd_S1qqsqIB4AaABAg,0.09421981780505194,0.0964340228717459,3,0.0,1,12,0,0,222443.0,0.0,0,0,0,0.0,0
UgwZGXVSJaaKT0sSmD54AaABAg,0.045336424772464926,0.056781164555800186,3,0.0,1,15,0,0,207235.0,0.0,0,0,0,0,0
Ugz-KnnXuPd0qvRnTjR4AaABAg,0.21928257759894976,0.263822888433789,13,0.0,2,82,0,0,206041.0,0.07692307692307693,0,0,0,0,0
UgxKM3PCRjeUjMllKEJ4AaABAg,0.25694708685170053,0.2619479072488258,9,0.0,1,51,0,0,203079.0,0.0,0,0,0,0,0
UgxXXu86jG02Oy-nS5F4AaABAg,0.235860932955248,0.24403119223047645,4,0.0,1,27,0,0,196715.0,0.0,0,0,0,0,0
Ugy1zawpWoIktwP3mL94AaABAg,0.15810770372467903,0.14992545571472013,10,0.0,1,63,0,0,167244.0,0.2,0,0,0,0,1
Ugwq0JGIxn3i2TKirhp4AaABAg,0.2401859951894579,0.3325244502636002,8,0.0,1,43,0,0,166955.0,0.0,0,0,0,0,0
Ugy63Rk_VoMh0dI_TDJ4AaABAg,0.24193857136405542,0.2563279751395137,62,0.4354838709677419,4,361,1,1,162307.0,0.0,0,0,0,0.009166254972260377,0
UgxuMI83c5iAm7Jgi494AaABAg,0.3010396261482499,0.3302094219761183,41,0.3902439024390244,1,228,9,0,161603.0,0.04878048780487805,0,0,0,0.009166254972260375,0
UgxDM9qxOPFriQ4uZnN4AaABAg,0.10625720191605362,0.10267100862725674,4,0.0,1,26,0,0,154637.0,0.0,0,0,0,0,0
UgxefN55nHs6XyPPA1d4AaABAg,0.449001077767468,0.4494396347825105,47,0.19148936170212771,1,225,0,0,152318.0,0.0851063829787234,0,0,0,0,0
Ugyps7x6Fpd-SzgT8bJ4AaABAg,0.27756586340055683,0.32361922670465637,19,0.10526315789473684,1,92,0,0,151738.0,0.0,0,0,0,0,0
UgycJAAH4hRD6uqlt_V4AaABAg,0.313687070732373,0.34603732537559784,12,0.0,1,67,0,1,148179.0,0.0,0,0,0,0,0
Ugz_jvFrMQNfHxteALt4AaABAg,0.26718035358313263,0.3049233134788149,19,0.0,3,124,0,1,145224.0,0.05263157894736842,0,0,0,0,0
UgwK5dVPnoPUxEfqyQF4AaABAg,0.16426088931388677,0.26900017027158163,7,0.0,1,39,0,1,140947.0,0.0,0,0,0,0,0
UgzYJsvfErOBiruPDC14AaABAg,0.2858976554072964,0.30820982023567195,18,0.05555555555555558,1,97,0,0,140202.0,0.16666666666666666,0,0,0,0,0
UgyKIYkxDHX641Ey-UR4AaABAg,0.2849829923497587,0.42490840791938844,16,0.0,1,85,0,0,138923.0,0.0625,0,0,0,0,0
Ugxi0N4zyf1auhJB5fl4AaABAg,0.16198931086845503,0.2825921488196681,5,0.0,1,37,0,0,135403.0,0.0,0,0,0,0,0
UgyZ974RAMPGEbE7rb14AaABAg,0.20918501259180444,0.30955037065390084,10,0.09999999999999998,1,55,0,0,135167.0,0.1,0,0,0,0,0
Ugzh1sZa0_fSHF5IeKh4AaABAg,0.12121769397267454,0.17798151680537166,8,0.25,1,47,1,0,122906.0,0.25,0,0,0,0,0
UgxeAtAkQ8eq7DxTRyB4AaABAg,0.21021609553347068,0.31474683670081144,4,0.0,1,25,0,0,122702.0,0.0,0,0,0,0,0
UgznMZMkqJdKmrioH154AaABAg,0.17075893582601215,0.2965141372534492,6,0.0,1,36,0,0,121089.0,0.0,0,0,0,0,0
UgxGnVfXcNBJZFilNJt4AaABAg,0.15755099071515313,0.20090443350047538,25,0.16000000000000003,1,127,0,0,120744.0,0.04,0,0,0,0,0
UgytC_9NBxopRJxOp7x4AaABAg,0.18707100896579332,0.20957554887908642,9,0.11111111111111116,1,70,0,0,120644.0,0.3333333333333333,0,0,0,0,1
UgzI9S-1ehMdSMjQZs14AaABAg,0.06711647946742265,0.134352300645821,6,0.0,1,27,0,0,119504.0,0.0,0,0,0,0,0
Ugyw_cpJ4c7lfl1mVpR4AaABAg,0.16415276065339,0.20240542908663223,3,0.0,1,19,0,0,112953.0,0.3333333333333333,0,0,0,0,0
UgyKKOHWpjC4gbjv_cV4AaABAg,0.005035927421583612,0.0111275615808526,3,0.0,1,50,0,0,110147.0,0.0,0,0,0,0,0
UgxtLM9a1-J1qoBO9AR4AaABAg,0.3092503433458419,0.27659461516658895,15,0.0,1,80,1,0,109994.0,0.0,0,0,0,0,0
UgwDbsRcnM5oAXytXg94AaABAg,0.08847806515361548,0.10202644042185573,15,0.06666666666666665,1,47,0,1,108873.0,0.0,0,0,0,0,0
Ugx61fylG4eDrkgAIl54AaABAg,0.17593080732566035,0.1803671809089095,4,0.0,1,24,0,0,108748.0,0.0,0,0,0,0,0
UgyoUAHPQ3ZJIgQBb9l4AaABAg,0.1383709672254791,0.19438115048641366,9,0.11111111111111116,1,39,0,0,103848.0,0.1111111111111111,0,0,0,0,0
UgxYadiHyeOzY6OTgm94AaABAg,0.031431770949393284,0.12412786605832683,3,0.0,1,14,0,0,103580.0,0.0,0,0,0,0,0
Ugx03wnKlZhr6V0TSXd4AaABAg,0.16876534053288875,0.18751497559013106,8,0.0,1,41,0,0,103311.0,0.125,0,0,0,0.28652838419338905,0
UgxKFeZC8erl8CtHwbR4AaABAg,0.15850896623887048,0.17338670612294685,7,0.0,1,35,0,0,103258.0,0.0,0,0,0,0.28652838419338905,0
UgxjT_EsVsVvjEW7jCx4AaABAg,0.16700719836400896,0.2204203889625369,19,0.10526315789473684,1,94,0,0,103169.0,0.0,0,0,0,0.14214759486661555,0
UgybBJNeRSbsFAx0X994AaABAg,0.1634067326290691,0.25374349200743024,6,0.0,1,29,0,0,102841.0,0.0,0,0,0,0.0,0
Ugw3I5OzMWGoylxhyBZ4AaABAg,0.19735203534393045,0.2695673527448132,5,0.0,1,30,0,0,99515.0,0.0,0,0,0,0,0
UgwL0Ks0kW7-H48txLd4AaABAg,0.3515793439700735,0.3615363730328242,28,0.0,2,163,1,0,99240.0,0.0,0,0,0,0,0
Ugwx4dHLKqtU2PzENKB4AaABAg,0.21881246447426447,0.24874400506561883,15,0.0,2,77,0,1,99200.0,0.0,0,0,0,0,0
UgyZ4Ud4ViUdjkF2WCJ4AaABAg,0.16968412021426432,0.26253437644091293,6,0.0,1,34,0,0,96137.0,0.0,0,0,0,0.04760051279286951,0
UgxbjEFhLxq4co3tFud4AaABAg,0.3248070332472128,0.35286517426032377,13,0.0,1,70,0,0,95863.0,0.07692307692307693,0,0,0,0.04760051279286951,0
UgxZdxIK5_tPwf498o94AaABAg,0.2737036620280051,0.2571994929835819,19,0.10526315789473684,2,106,0,1,94534.0,0.0,0,0,0,0,0
Ugx7YoWd9H8L9_XnYwF4AaABAg,0.4014747461047442,0.3672223555240785,10,0.0,1,53,0,0,93553.0,0.0,0,0,0,0,0
Ugw3DRg8IuILl8ARSkV4AaABAg,0.34023164994659855,0.24977005744329164,8,0.125,2,33,1,0,92535.0,0.0,0,0,0,0,0
UgxGoepXqAaZyJ1AqGZ4AaABAg,0.1864322500683711,0.2973802501858895,3,0.0,1,20,0,0,91210.0,0.0,0,0,0,0,0
UgzV8VZm40v-TBxrDgN4AaABAg,0.14533091811496116,0.21042450240493463,5,0.0,1,21,0,0,85963.0,0.0,0,0,0,0,0
UgwNa8MC7t9ADTiN55N4AaABAg,0.2731133786036564,0.31460011378564995,5,0.0,1,24,0,0,85443.0,0.4,0,0,0,0,0
UgwRKVlY4aGY5UuTUoh4AaABAg,0.1296277362406966,0.21541294226965851,15,0.06666666666666665,1,77,1,0,83617.0,0.06666666666666667,0,0,0,0,0
UgxutXPlNtequvymRYV4AaABAg,0.16002780573835637,0.13967756662862854,8,0.0,1,45,0,0,82718.0,0.0,0,0,0,0,0
UgzfsGDyc3qJBwd87n14AaABAg,0.16017795435138155,0.19745632746577851,3,0.0,1,20,0,0,82118.0,0.0,0,0,0,0.0,0
Ugw-fIGtJJmSM1iftbl4AaABAg,0.3231328748149519,0.383598170321105,28,0.0,2,145,0,0,82060.0,0.03571428571428571,0,0,0,0.0,0
Ugxtmz3OgpBSBFAU45V4AaABAg,0.27438352475492117,0.24748090085384108,5,0.0,1,25,0,0,80219.0,0.0,0,0,0,0,0
UgypOZn1h-y91VbD5ep4AaABAg,0.1556067391006024,0.17067398295572125,2,0.0,1,12,0,1,75363.0,0.0,0,0,0,0,0
Ugz-YBWBUworSJzY0794AaABAg,0.2781544240841281,0.2797523674211851,22,0.09090909090909094,1,121,2,0,68546.0,0.045454545454545456,0,0,0,0.0,0
UgxVQ-Wp7q5Vfrq9odp4AaABAg,0.22004720463515398,0.25790950108368976,9,0.0,1,45,1,0,65337.0,0.1111111111111111,0,0,0,0,0
UgyetXCnqJ9sh7wTNMl4AaABAg,0.035044274699054,0.06214620246213339,5,0.0,1,16,0,0,64080.0,0.0,0,0,0,0,0
Ugx7xHkP9fr7JQB2FeF4AaABAg,0.08878147090964185,0.17761079016006032,9,0.0,1,41,0,0,63523.0,0.0,0,0,0,0,0
UgxGZk_gcuRhNkz0p354AaABAg,0.15253743792682894,0.24418091217524854,9,0.0,1,38,1,0,59063.0,0.0,0,0,0,0,0
UgxqpsFRTrrvhnNQPhV4AaABAg,0.21514973730246253,0.22186630921596043,11,0.0,1,54,0,1,56946.0,0.18181818181818182,0,0,0,0,0
UgxxkKRaZ1JhUYLqvxt4AaABAg,0.10835908125618789,0.1458072910761899,5,0.0,1,29,0,0,56137.0,0.0,0,0,0,0,0
Ugy3FIdfRUTwAab35vV4AaABAg,0.27917944657514715,0.31580464956067456,13,0.07692307692307687,1,64,0,1,49325.0,0.0,0,0,0,0,0
UgwKe7fJGLi_BHmm20d4AaABAg,0.12801179637012322,0.2673434633530841,5,0.0,2,25,0,0,48911.0,0.0,0,0,0,0,0
UgwJ6htG49Xg8aDSFdR4AaABAg,0.11352738151105549,0.17213498726533258,6,0.0,1,26,0,0,44837.0,0.0,0,0,0,0,0
UgweJFlT1VaoPhqnzGd4AaABAg,0.36291563814289507,0.34123388338888216,21,0.09523809523809523,3,116,0,1,44484.0,0.047619047619047616,0,0,0,0,0
Ugw99p68IEE-O6iaZ1p4AaABAg,0.1787789968025406,0.21582490816765118,8,0.0,1,45,0,1,44448.0,0.0,0,0,0,0.0,0
UgyN7CAeBazuWw1wSeB4AaABAg,0.25064985894669495,0.31238412419742456,13,0.0,2,70,0,1,44278.0,0.07692307692307693,0,0,0,0.0,0
UgyFkKsnHpNwN6O-IrZ4AaABAg,0.18720367833033333,0.19837804435214565,6,0.0,1,37,0,0,43792.0,0.0,0,0,0,0,0
Ugz4bkf46pvm1jjlOEd4AaABAg,0.2519512749030719,0.2613911805292887,8,0.0,1,53,0,0,39336.0,0.125,0,0,0,0,0
Ugwn2a2EzKYGhc0ngYF4AaABAg,0.00797160949668355,0.04177693166027413,6,0.0,1,19,1,0,38092.0,0.0,0,0,0,0,0
UgxPRo0bUERU-6WrbwZ4AaABAg,0.17786950226680512,0.19733924658280205,11,0.0,1,65,4,0,38067.0,0.09090909090909091,1,1,0,0,0
Ugy_eiwOwXykdE0vvUt4AaABAg,0.37827004305220263,0.3146395482972173,12,0.0,1,66,0,0,37517.0,0.0,0,0,0,0,0
UgycrrFzWBKq1DInSZh4AaABAg,0.13198828874328872,0.2850515411404759,4,0.0,1,26,3,0,37104.0,0.0,0,0,0,0,0
UgwNYPo_Pt9TCmQVPTR4AaABAg,0.2736732218995058,0.3272017763269996,13,0.0,1,75,0,0,36433.0,0.0,0,0,0,0,0
UgzxeIhkfNhrwEVIFU14AaABAg,0.1377931964326447,0.18329736260749158,7,0.0,1,36,0,1,36367.0,0.0,0,0,0,0,0
Ugwhksy062rO2D81i714AaABAg,0.22726014327869157,0.2676368270435437,8,0.125,1,45,0,0,36039.0,0.0,0,0,0,0,0
Ugw0HbTJXbpjm1NwBUh4AaABAg,0.15180890405768221,0.17104381691610937,4,0.0,1,25,0,0,36010.0,0.0,0,0,0,0,0
UgyH8LXIweYD3byhi9Z4AaABAg,0.18740242911930097,0.2308865045737518,4,0.0,1,25,0,0,35280.0,0.5,0,0,0,0,0
UgwF31VnaSQ6QxPaH0h4AaABAg,0.23249063146555923,0.2891233837874082,14,0.0,1,76,0,1,35222.0,0.07142857142857142,0,0,0,0,0
UgwUYgl3toBtV_bLzP54AaABAg,0.09213589197960555,0.14763866799818204,4,0.0,1,17,1,0,33724.0,0.0,0,0,0,0,0
Ugz5rAf1GwM21SD7h0Z4AaABAg,0.3226212462789305,0.3309027871851268,14,0.0,1,80,0,0,33471.0,0.0,0,0,0,0,0
Ugxt1RDmkewM8xYsAdt4AaABAg,0.1062940171706343,0.13734020144774503,7,0.0,1,33,2,0,34038.0,0.0,0,0,0,0,0
UgwmhKTHnJdH_2iQvA54AaABAg,0.26340018152126765,0.3184245482351276,7,0.0,1,45,0,0,32394.0,0.0,0,0,0,0,0
Ugz4jAm8HDI50NSkrrp4AaABAg,0.2240976695298106,0.21993079951154962,38,0.07894736842105265,5,207,17,1,31928.0,0.05263157894736842,1,0,0,0,1
Ugwj7QEvbzgzG6GW7-x4AaABAg,0.37814666893369103,0.37056901285703253,16,0.0625,1,88,0,0,30542.0,0.0,0,0,0,0,0
Ugw2Ayvrt3rLlLh5F7l4AaABAg,0.18053219359502617,0.2589905126191664,10,0.0,3,56,0,1,30241.0,0.0,0,0,0,0,0
Ugw5rX0nu1KHNzQOMtt4AaABAg,0.10081206819810089,0.2830410228584056,7,0.0,1,35,0,0,28943.0,0.0,0,0,0,0,0
UgwaK7V6xItLGV4Mx4R4AaABAg,0.1321761788978068,0.18258227064368457,8,0.0,1,43,0,0,28353.0,0.0,0,0,0,0,0
UgwD9nc2MeomXN8bNyN4AaABAg,0.07445283361190536,0.06591003415145236,4,0.0,1,20,0,0,27147.0,0.0,0,0,0,0,0
UgwcsCirJlY2WVAccHJ4AaABAg,0.07689389318227924,0.26992962716069624,9,0.11111111111111116,1,44,0,0,25796.0,0.0,0,0,0,0,0
Ugw1ic5lTDVO-CeXk0V4AaABAg,0.00421957985121685,0.019976422018413476,3,0.0,1,8,1,0,25777.0,0.0,0,0,0,0,0
UgzsM8i5nlCgtMProPV4AaABAg,0.3057592954361857,0.298436748170174,8,0.0,1,43,0,0,25168.0,0.0,0,0,0,0,0
UgxGWPSNpCUuE5qbN5B4AaABAg,0.4870034089101693,0.4703981900703643,40,0.09999999999999998,2,215,0,1,24450.0,0.025,0,0,0,0,0
UgxUqQdcS9oWarhywn54AaABAg,0.18348733540997095,0.3098951731354911,8,0.0,1,48,3,0,23797.0,0.0,0,0,0,0,0
UgwgueiWdrphJkXw-Mh4AaABAg,0.11550947943759005,0.16036383524247222,3,0.0,1,18,0,0,23150.0,0.0,0,0,0,0,0
UgytTlboiXN7XWOWZJt4AaABAg,0.2194249030972633,0.20991985893742604,4,0.0,1,20,1,1,23027.0,0.0,0,0,0,0,0
UgzrSxnou0GlFmQMlFF4AaABAg,0.3876837418397637,0.38397331769824017,15,0.06666666666666665,1,83,0,0,22647.0,0.0,0,0,0,0,0
Ugy0KOk_asCF2-r0i4h4AaABAg,0.20818053870172046,0.2219254158932965,6,0.0,1,28,0,0,22515.0,0.16666666666666666,0,0,0,0,0
UgwhBWh8uNJmboVol5h4AaABAg,0.2607350877476474,0.26747828922338684,6,0.0,1,32,0,0,22303.0,0.16666666666666666,0,0,0,0,0
UgzO8_DrRYGOHQjsskF4AaABAg,0.15736271919952752,0.2526097238468094,8,0.0,1,47,0,0,21742.0,0.0,0,0,0,0,0
UgzFxlUUA-vNSiTVJd54AaABAg,0.05743770549427564,0.14953722749095372,4,0.0,1,20,0,0,21649.0,0.0,0,0,0,0,0
UgwIZw3jNLWet0XYCIV4AaABAg,0.2429642843297209,0.2402033111294879,7,0.0,1,39,0,0,21396.0,0.0,0,0,0,0,0
Ugx1SnIKUMD5RVGyrgh4AaABAg,0.22225385895118113,0.2819030918481044,13,0.15384615384615385,1,58,0,0,21361.0,0.0,0,0,0,0,0
UgwLWl2weOzcpPo6jQd4AaABAg,0.2152349451850834,0.24719420773890396,6,0.0,1,23,0,0,21097.0,0.16666666666666666,0,0,0,0,0
Ugz_0pu-FNqovqUJ77d4AaABAg,0.20029498657633607,0.29719719248314674,9,0.0,1,43,2,0,20783.0,0.1111111111111111,0,0,0,0,0
UgydeMJawqpgo7IDfDd4AaABAg,0.21768608534050327,0.1985174764739439,6,0.0,1,29,0,0,20513.0,0.0,0,0,0,0,0
Ugx4dkGqvBNgO-w66w14AaABAg,0.18495354337705142,0.22998339088059414,6,0.0,1,33,2,0,20309.0,0.0,0,0,0,0,0
UgxE2hreGP9nIRE5wBt4AaABAg,0.17862781599203048,0.2076145830593478,7,0.0,1,39,0,0,19423.0,0.0,0,0,0,0,0
Ugz1rjQF0uueVm58n-d4AaABAg,0.1306854741719715,0.16346218373330865,12,0.0,1,70,3,0,19306.0,0.0,0,0,0,0.0,0
UgxMR2ScDUt3nzs81r54AaABAg,0.3523771078055537,0.3960660623352831,17,0.0,1,90,0,0,19217.0,0.11764705882352941,0,0,0,0.0,0
Ugy8eO0yp8k9tWtG17Z4AaABAg,0.3285351498706526,0.292762506027645,14,0.1428571428571429,1,79,0,0,18982.0,0.0,0,0,0,0,0
Ugyx2sbZ7br7TWAnYgx4AaABAg,0.061256618275632245,0.09627122191625782,5,0.0,1,30,0,0,18289.0,0.0,0,0,0,0,0
Ugzfd6LhZYMnHcFAC_R4AaABAg,0.28931660191070707,0.3321944800101441,13,0.07692307692307687,2,69,0,0,17558.0,0.0,0,0,0,0,0
Ugx0Fp9ffgWb8oFNWF14AaABAg,0.2894115057852417,0.3203374852167629,19,0.10526315789473684,3,123,4,1,17020.0,0.2631578947368421,0,0,0,0,1
UgzV_ZxnTXgwXbS4APN4AaABAg,0.09282949989323767,0.13302041243743767,8,0.0,1,38,0,0,15939.0,0.0,0,0,0,0,0
UgwTgiYYTm7RKOCX1jZ4AaABAg,0.33575203730404807,0.3564264564420408,19,0.21052631578947367,4,123,3,1,15330.0,0.0,0,0,0,0,0
UgxpWfLNDw6P4wUnAcZ4AaABAg,0.39161378671050534,0.459954746065964,46,0.10869565217391308,5,248,0,1,14977.0,0.021739130434782608,0,0,0,0,0
UgzbcFJE55xF8u_KCj94AaABAg,0.1698524549935965,0.15993018952976926,3,0.0,1,18,0,0,14476.0,0.0,0,0,0,0,0
Ugw5CAmeJvyK9W3Kn2d4AaABAg,0.11632865901155855,0.1348327071692033,7,0.0,1,32,0,0,14167.0,0.0,0,0,0,0,0
UgzKJxFBhGywIfS6LT14AaABAg,0.18432194522733647,0.24860954382944994,8,0.0,1,42,0,0,13964.0,0.0,0,0,0,0,0
Ugx1a5--NwhGsxmMuzF4AaABAg,0.17028600072653727,0.18602453067448152,19,0.10526315789473684,1,91,2,0,13941.0,0.0,0,0,0,0,0
UgykxOrgx0wGI64n8uN4AaABAg,0.1889083655656638,0.22304099665333785,12,0.08333333333333337,1,67,0,0,13857.0,0.16666666666666666,0,0,0,0,1
Ugy9RSXiswr6n6U1viZ4AaABAg,0.12893209029532413,0.15200198206401772,4,0.0,1,24,0,0,13852.0,0.0,0,0,0,0,0
UgyYBwJKzYOa6MZyW014AaABAg,0.30641186302727547,0.31819156389617886,14,0.0714285714285714,1,70,0,1,13136.0,0.0,0,0,0,0,0
Ugwdej0VvQS3Q-XssrF4AaABAg,0.1832987197804372,0.26865136934621214,7,0.0,1,38,0,1,12943.0,0.0,0,0,0,0,0
UgzQ2Z5dZFjjnFVz2QN4AaABAg,0.47143139591941885,0.5064239187904765,41,0.14634146341463417,1,265,0,0,12792.0,0.024390243902439025,0,0,0,0,1
UgzNBOP3-2ufLcIniP94AaABAg,0.19639675317253336,0.18465306722704755,21,0.19047619047619047,2,123,0,1,12729.0,0.09523809523809523,0,0,0,0,0
Ugz8G_4Hcj6I3B8VM5N4AaABAg,0.5206672967121931,0.4836798126003556,111,0.19819819819819817,1,672,7,0,12486.0,0.018018018018018018,1,1,0,0,1
UgxK7VLJgOHovvmpDCl4AaABAg,0.16716039453412726,0.16205454513460804,6,0.0,1,31,0,0,12225.0,0.0,0,0,0,0.0,0
UgzCOWQJo31eDK4ikY94AaABAg,0.16819202926264687,0.15311196559386633,6,0.0,1,31,0,0,12168.0,0.0,0,0,0,0.0,0
UgwI9A1b8YzOyZzDY4R4AaABAg,0.15903248907208375,0.15957041810968753,4,0.0,1,19,0,0,11851.0,0.25,0,0,0,0,0
UgxRlCM7OjE5MZBUyat4AaABAg,0.10120183634533592,0.15791802727671703,5,0.0,1,29,0,0,11616.0,0.0,0,0,0,0,0
UgxrdruwhBTCcGWE2O94AaABAg,0.2791868171145776,0.3811180193818791,15,0.06666666666666665,1,83,0,0,11280.0,0.0,0,0,0,0,0
UgywBYHq4N6PPmUWMPp4AaABAg,0.14966951637486117,0.16275845242547615,5,0.0,1,30,0,0,11263.0,0.0,0,0,0,0,0
UgwMPNN02ncjcf0LXQp4AaABAg,0.21352191361999245,0.24325280382027809,13,0.0,1,72,0,1,11127.0,0.0,0,0,0,0,0
UgxWTwVhuY7EZDJqdJx4AaABAg,0.1752855569738411,0.22371198202724835,9,0.0,1,45,0,0,10871.0,0.0,0,0,0,0,0
UgwPdygh4-9FxRdP-iR4AaABAg,0.44719198988695025,0.4578669494785135,122,0.2622950819672131,12,646,0,1,10357.0,0.03278688524590164,0,0,0,0,0
UgwDBF6o1sv_Z3YmZtt4AaABAg,0.2339004186871943,0.2384170575542422,11,0.0,1,54,0,0,10043.0,0.0,0,0,0,0.03546389514390024,0
Ugy5utf2tK-KQ1EAH6F4AaABAg,0.08423857503727923,0.1643485412765159,4,0.0,1,19,0,0,9954.0,0.0,0,0,0,0,0
UgyNVFmWlPR5WD4I-Rt4AaABAg,0.3700666432864251,0.33804175953402477,20,0.050000000000000044,2,104,0,0,9887.0,0.1,0,0,0,0,0
UgzhszqsR_bAhriN9zx4AaABAg,0.15729162956256237,0.17448111271965344,10,0.09999999999999998,1,51,1,0,9857.0,0.0,0,0,0,0,0
Ugy5JaAcdTaIVJgZblV4AaABAg,0.2956655792925472,0.31501501834869444,11,0.0,1,63,0,0,9172.0,0.0,0,0,0,0,0
UgxdRtRU6Kvm_6PmfeZ4AaABAg,0.2914819393258882,0.33453618628302995,21,0.0,8,123,0,1,9028.0,0.0,0,0,0,0,0
UgzOd9g9GyrIupTdPgt4AaABAg,0.27481065508773644,0.30044484609406685,8,0.0,1,38,0,0,8687.0,0.125,0,0,0,0,0
UgztbvvqYw67Ltm4S_R4AaABAg,0.26210409640303045,0.1792559725290092,3,0.0,1,13,0,0,8662.0,0.0,0,0,0,0,0
UgzcFAiVLYYUeQp8idx4AaABAg,0.20842191571589216,0.31217776255416596,22,0.09090909090909094,1,122,6,0,8413.0,0.0,0,0,0,0,0
Ugzg1mzpe66p_yri7DV4AaABAg,0.15362242729509096,0.22305053654361054,20,0.09999999999999998,2,98,8,0,8133.0,0.1,0,0,0,0,0
Ugy4fz70v40WPLXgUTp4AaABAg,0.14603477209405644,0.1718679526456861,7,0.0,1,38,0,1,7484.0,0.0,0,0,0,0,0
Ugx_Ajv6f2ZB4k7No894AaABAg,0.28331798691675425,0.2772601569502596,10,0.0,1,46,0,0,7426.0,0.0,0,0,0,0,0
Ugz6iOe3XvfGJ3X8-1Z4AaABAg,0.17511656295678033,0.1910843260591487,7,0.0,1,46,0,0,7426.0,0.0,0,0,0,0,0
UgzYTK6qP9OW-UzAQvh4AaABAg,0.10099994483720477,0.1085117509123753,6,0.33333333333333337,1,32,0,0,7166.0,0.0,0,0,0,0,0
